repo_name|repo_owner|repo_starcount|repo_forkcount|repo_description|repo_api_url|repo_html_url|repo_stargazers|repo_subscribers|repo_forks|repo_main_language
SoftEtherVPN|SoftEtherVPN|7887|2012|Cross-platform multi-protocol VPN software. Pull requests are welcome. The stable version is available at https://github.com/SoftEtherVPN/SoftEtherVPN_Stable.|https://api.github.com/repos/SoftEtherVPN/SoftEtherVPN|https://github.com/SoftEtherVPN/SoftEtherVPN|https://api.github.com/repos/SoftEtherVPN/SoftEtherVPN/stargazers|https://api.github.com/repos/SoftEtherVPN/SoftEtherVPN/subscribers|https://api.github.com/repos/SoftEtherVPN/SoftEtherVPN/forks|https://api.github.com/repos/SoftEtherVPN/SoftEtherVPN/languages
linux|raspberrypi|7859|3739|Kernel source tree for Raspberry Pi Foundation-provided kernel builds. Issues unrelated to the linux kernel should be posted on the community forum at https://www.raspberrypi.org/forum|https://api.github.com/repos/raspberrypi/linux|https://github.com/raspberrypi/linux|https://api.github.com/repos/raspberrypi/linux/stargazers|https://api.github.com/repos/raspberrypi/linux/subscribers|https://api.github.com/repos/raspberrypi/linux/forks|https://api.github.com/repos/raspberrypi/linux/languages
libgit2|libgit2|7838|2035|A cross-platform, linkable library implementation of Git that you can use in your application.|https://api.github.com/repos/libgit2/libgit2|https://github.com/libgit2/libgit2|https://api.github.com/repos/libgit2/libgit2/stargazers|https://api.github.com/repos/libgit2/libgit2/subscribers|https://api.github.com/repos/libgit2/libgit2/forks|https://api.github.com/repos/libgit2/libgit2/languages
disque|antirez|7768|539|Disque is a distributed message broker|https://api.github.com/repos/antirez/disque|https://github.com/antirez/disque|https://api.github.com/repos/antirez/disque/stargazers|https://api.github.com/repos/antirez/disque/subscribers|https://api.github.com/repos/antirez/disque/forks|https://api.github.com/repos/antirez/disque/languages
HandBrake|HandBrake|7605|781|HandBrake's main development repository |https://api.github.com/repos/HandBrake/HandBrake|https://github.com/HandBrake/HandBrake|https://api.github.com/repos/HandBrake/HandBrake/stargazers|https://api.github.com/repos/HandBrake/HandBrake/subscribers|https://api.github.com/repos/HandBrake/HandBrake/forks|https://api.github.com/repos/HandBrake/HandBrake/languages
glfw|glfw|7488|2746|A multi-platform library for OpenGL, OpenGL ES, Vulkan, window and input|https://api.github.com/repos/glfw/glfw|https://github.com/glfw/glfw|https://api.github.com/repos/glfw/glfw/stargazers|https://api.github.com/repos/glfw/glfw/subscribers|https://api.github.com/repos/glfw/glfw/forks|https://api.github.com/repos/glfw/glfw/languages
react-native-code-push|microsoft|7464|1156|React Native module for CodePush|https://api.github.com/repos/microsoft/react-native-code-push|https://github.com/microsoft/react-native-code-push|https://api.github.com/repos/microsoft/react-native-code-push/stargazers|https://api.github.com/repos/microsoft/react-native-code-push/subscribers|https://api.github.com/repos/microsoft/react-native-code-push/forks|https://api.github.com/repos/microsoft/react-native-code-push/languages
vlc|videolan|7414|2613|VLC media player - All pull requests are ignored, please follow https://wiki.videolan.org/Sending_Patches_VLC/|https://api.github.com/repos/videolan/vlc|https://github.com/videolan/vlc|https://api.github.com/repos/videolan/vlc/stargazers|https://api.github.com/repos/videolan/vlc/subscribers|https://api.github.com/repos/videolan/vlc/forks|https://api.github.com/repos/videolan/vlc/languages
redis-3.0-annotated|huangz1990|7337|3368|带有详细注释的 Redis 3.0 代码（annotated Redis 3.0 source code）。|https://api.github.com/repos/huangz1990/redis-3.0-annotated|https://github.com/huangz1990/redis-3.0-annotated|https://api.github.com/repos/huangz1990/redis-3.0-annotated/stargazers|https://api.github.com/repos/huangz1990/redis-3.0-annotated/subscribers|https://api.github.com/repos/huangz1990/redis-3.0-annotated/forks|https://api.github.com/repos/huangz1990/redis-3.0-annotated/languages
libevent|libevent|7313|2712|Event notification library|https://api.github.com/repos/libevent/libevent|https://github.com/libevent/libevent|https://api.github.com/repos/libevent/libevent/stargazers|https://api.github.com/repos/libevent/libevent/subscribers|https://api.github.com/repos/libevent/libevent/forks|https://api.github.com/repos/libevent/libevent/languages
fastdfs|happyfish100|7262|1772|FastDFS is an open source high performance distributed file system (DFS). It's major functions include: file storing, file syncing and file accessing, and design for high capacity and load balance. Wechat/Weixin public account (Chinese Language): fastdfs|https://api.github.com/repos/happyfish100/fastdfs|https://github.com/happyfish100/fastdfs|https://api.github.com/repos/happyfish100/fastdfs/stargazers|https://api.github.com/repos/happyfish100/fastdfs/subscribers|https://api.github.com/repos/happyfish100/fastdfs/forks|https://api.github.com/repos/happyfish100/fastdfs/languages
upx|upx|7250|804|UPX - the Ultimate Packer for eXecutables|https://api.github.com/repos/upx/upx|https://github.com/upx/upx|https://api.github.com/repos/upx/upx/stargazers|https://api.github.com/repos/upx/upx/subscribers|https://api.github.com/repos/upx/upx/forks|https://api.github.com/repos/upx/upx/languages
BGAQRCode-Android|bingoogolapple|7208|1665|QRCode 扫描二维码、扫描条形码、相册获取图片后识别、生成带 Logo 二维码、支持微博微信 QQ 二维码扫描样式|https://api.github.com/repos/bingoogolapple/BGAQRCode-Android|https://github.com/bingoogolapple/BGAQRCode-Android|https://api.github.com/repos/bingoogolapple/BGAQRCode-Android/stargazers|https://api.github.com/repos/bingoogolapple/BGAQRCode-Android/subscribers|https://api.github.com/repos/bingoogolapple/BGAQRCode-Android/forks|https://api.github.com/repos/bingoogolapple/BGAQRCode-Android/languages
rofi|davatorium|7202|371|Rofi: A window switcher, application launcher and dmenu replacement|https://api.github.com/repos/davatorium/rofi|https://github.com/davatorium/rofi|https://api.github.com/repos/davatorium/rofi/stargazers|https://api.github.com/repos/davatorium/rofi/subscribers|https://api.github.com/repos/davatorium/rofi/forks|https://api.github.com/repos/davatorium/rofi/languages
borg|borgbackup|7158|547|Deduplicating archiver with compression and authenticated encryption.|https://api.github.com/repos/borgbackup/borg|https://github.com/borgbackup/borg|https://api.github.com/repos/borgbackup/borg/stargazers|https://api.github.com/repos/borgbackup/borg/subscribers|https://api.github.com/repos/borgbackup/borg/forks|https://api.github.com/repos/borgbackup/borg/languages
c4|rswier|7042|1157|C in four functions|https://api.github.com/repos/rswier/c4|https://github.com/rswier/c4|https://api.github.com/repos/rswier/c4/stargazers|https://api.github.com/repos/rswier/c4/subscribers|https://api.github.com/repos/rswier/c4/forks|https://api.github.com/repos/rswier/c4/languages
mongoose|cesanta|7033|2047|Embedded Web Server|https://api.github.com/repos/cesanta/mongoose|https://github.com/cesanta/mongoose|https://api.github.com/repos/cesanta/mongoose/stargazers|https://api.github.com/repos/cesanta/mongoose/subscribers|https://api.github.com/repos/cesanta/mongoose/forks|https://api.github.com/repos/cesanta/mongoose/languages
darling|darlinghq|7016|299|Darwin/macOS emulation layer for Linux|https://api.github.com/repos/darlinghq/darling|https://github.com/darlinghq/darling|https://api.github.com/repos/darlinghq/darling/stargazers|https://api.github.com/repos/darlinghq/darling/subscribers|https://api.github.com/repos/darlinghq/darling/forks|https://api.github.com/repos/darlinghq/darling/languages
proxychains-ng|rofl0r|6995|889|proxychains ng (new generation) - a preloader which hooks calls to sockets in dynamically linked programs and redirects it through one or more socks/http proxies. continuation of the unmaintained proxychains project. the sf.net page is currently not updated, use releases from github release page instead.|https://api.github.com/repos/rofl0r/proxychains-ng|https://github.com/rofl0r/proxychains-ng|https://api.github.com/repos/rofl0r/proxychains-ng/stargazers|https://api.github.com/repos/rofl0r/proxychains-ng/subscribers|https://api.github.com/repos/rofl0r/proxychains-ng/forks|https://api.github.com/repos/rofl0r/proxychains-ng/languages
zfs|openzfs|6851|1304|OpenZFS on Linux and FreeBSD|https://api.github.com/repos/openzfs/zfs|https://github.com/openzfs/zfs|https://api.github.com/repos/openzfs/zfs/stargazers|https://api.github.com/repos/openzfs/zfs/subscribers|https://api.github.com/repos/openzfs/zfs/forks|https://api.github.com/repos/openzfs/zfs/languages
OpenCorePkg|acidanthera|6822|1183|OpenCore bootloader|https://api.github.com/repos/acidanthera/OpenCorePkg|https://github.com/acidanthera/OpenCorePkg|https://api.github.com/repos/acidanthera/OpenCorePkg/stargazers|https://api.github.com/repos/acidanthera/OpenCorePkg/subscribers|https://api.github.com/repos/acidanthera/OpenCorePkg/forks|https://api.github.com/repos/acidanthera/OpenCorePkg/languages
DOOM|id-Software|6785|1257|DOOM Open Source Release|https://api.github.com/repos/id-Software/DOOM|https://github.com/id-Software/DOOM|https://api.github.com/repos/id-Software/DOOM/stargazers|https://api.github.com/repos/id-Software/DOOM/subscribers|https://api.github.com/repos/id-Software/DOOM/forks|https://api.github.com/repos/id-Software/DOOM/languages
ccv|liuliu|6770|1712|C-based/Cached/Core Computer Vision Library, A Modern Computer Vision Library|https://api.github.com/repos/liuliu/ccv|https://github.com/liuliu/ccv|https://api.github.com/repos/liuliu/ccv/stargazers|https://api.github.com/repos/liuliu/ccv/subscribers|https://api.github.com/repos/liuliu/ccv/forks|https://api.github.com/repos/liuliu/ccv/languages
Mirai-Source-Code|jgamblin|6661|3215|Leaked Mirai Source Code for Research/IoC Development Purposes|https://api.github.com/repos/jgamblin/Mirai-Source-Code|https://github.com/jgamblin/Mirai-Source-Code|https://api.github.com/repos/jgamblin/Mirai-Source-Code/stargazers|https://api.github.com/repos/jgamblin/Mirai-Source-Code/subscribers|https://api.github.com/repos/jgamblin/Mirai-Source-Code/forks|https://api.github.com/repos/jgamblin/Mirai-Source-Code/languages
Undecimus|pwn20wndstuff|6586|1343|unc0ver jailbreak for iOS 11.0 - 12.4|https://api.github.com/repos/pwn20wndstuff/Undecimus|https://github.com/pwn20wndstuff/Undecimus|https://api.github.com/repos/pwn20wndstuff/Undecimus/stargazers|https://api.github.com/repos/pwn20wndstuff/Undecimus/subscribers|https://api.github.com/repos/pwn20wndstuff/Undecimus/forks|https://api.github.com/repos/pwn20wndstuff/Undecimus/languages
Tinyhttpd|EZLippi|6582|3059|Tinyhttpd 是J. David Blackstone在1999年写的一个不到 500 行的超轻量型 Http Server，用来学习非常不错，可以帮助我们真正理解服务器程序的本质。官网:http://tinyhttpd.sourceforge.net|https://api.github.com/repos/EZLippi/Tinyhttpd|https://github.com/EZLippi/Tinyhttpd|https://api.github.com/repos/EZLippi/Tinyhttpd/stargazers|https://api.github.com/repos/EZLippi/Tinyhttpd/subscribers|https://api.github.com/repos/EZLippi/Tinyhttpd/forks|https://api.github.com/repos/EZLippi/Tinyhttpd/languages
nodemcu-firmware|nodemcu|6575|2921|Lua based interactive firmware for ESP8266, ESP8285 and ESP32|https://api.github.com/repos/nodemcu/nodemcu-firmware|https://github.com/nodemcu/nodemcu-firmware|https://api.github.com/repos/nodemcu/nodemcu-firmware/stargazers|https://api.github.com/repos/nodemcu/nodemcu-firmware/subscribers|https://api.github.com/repos/nodemcu/nodemcu-firmware/forks|https://api.github.com/repos/nodemcu/nodemcu-firmware/languages
robotgo|go-vgo|6564|603|RobotGo, Go Native cross-platform GUI automation  @vcaesar|https://api.github.com/repos/go-vgo/robotgo|https://github.com/go-vgo/robotgo|https://api.github.com/repos/go-vgo/robotgo/stargazers|https://api.github.com/repos/go-vgo/robotgo/subscribers|https://api.github.com/repos/go-vgo/robotgo/forks|https://api.github.com/repos/go-vgo/robotgo/languages
xLua|Tencent|6548|1993|xLua is a lua programming solution for  C# ( Unity, .Net, Mono) , it supports android, ios, windows, linux, osx, etc.|https://api.github.com/repos/Tencent/xLua|https://github.com/Tencent/xLua|https://api.github.com/repos/Tencent/xLua/stargazers|https://api.github.com/repos/Tencent/xLua/subscribers|https://api.github.com/repos/Tencent/xLua/forks|https://api.github.com/repos/Tencent/xLua/languages
arduino-esp32|espressif|6494|4004|Arduino core for the ESP32|https://api.github.com/repos/espressif/arduino-esp32|https://github.com/espressif/arduino-esp32|https://api.github.com/repos/espressif/arduino-esp32/stargazers|https://api.github.com/repos/espressif/arduino-esp32/subscribers|https://api.github.com/repos/espressif/arduino-esp32/forks|https://api.github.com/repos/espressif/arduino-esp32/languages
yabai|koekeishiya|6445|263|A tiling window manager for macOS based on binary space partitioning|https://api.github.com/repos/koekeishiya/yabai|https://github.com/koekeishiya/yabai|https://api.github.com/repos/koekeishiya/yabai/stargazers|https://api.github.com/repos/koekeishiya/yabai/subscribers|https://api.github.com/repos/koekeishiya/yabai/forks|https://api.github.com/repos/koekeishiya/yabai/languages
lab|deepmind|6430|1312|A customisable 3D platform for agent-based AI research|https://api.github.com/repos/deepmind/lab|https://github.com/deepmind/lab|https://api.github.com/repos/deepmind/lab/stargazers|https://api.github.com/repos/deepmind/lab/subscribers|https://api.github.com/repos/deepmind/lab/forks|https://api.github.com/repos/deepmind/lab/languages
